model,src_radical,tgt_radical,n_src_chars,top10_target_rate,baseline_rate,lift
xlm-roberta-base,162,124,30,0.0033333333333333335,0.0034887408816999684,0.9554545454545454
xlm-roberta-base,162,128,30,0.023333333333333334,0.004440215667618141,5.255000000000001
xlm-roberta-base,162,130,30,0.04666666666666667,0.022042499207104344,2.1171223021582737
xlm-roberta-base,162,140,30,0.08333333333333333,0.04773231842689502,1.745847176079734
xlm-roberta-base,162,142,30,0.04666666666666667,0.018395179194418014,2.536896551724138
xlm-roberta-base,162,145,30,0.023333333333333334,0.01157627656200444,2.0156164383561648
xlm-roberta-base,162,147,30,0.02,0.0036473200126863306,5.483478260869565
xlm-roberta-base,162,149,30,0.06666666666666667,0.03853472882968601,1.7300411522633745
xlm-roberta-base,162,154,30,0.02,0.017443704408499842,1.1465454545454545
xlm-roberta-base,162,157,30,0.043333333333333335,0.012210593085949888,3.5488311688311693
xlm-roberta-base,162,159,30,0.01,0.010624801776086268,0.9411940298507462
xlm-roberta-base,162,163,30,0.02666666666666667,0.008563273073263558,3.1140740740740744
xlm-roberta-base,162,164,30,0.01,0.007294640025372661,1.3708695652173912
xlm-roberta-base,162,167,30,0.08666666666666667,0.03758325404376784,2.305991561181435
xlm-roberta-base,162,169,30,0.023333333333333334,0.010624801776086268,2.1961194029850746
xlm-roberta-base,162,170,30,0.02,0.010624801776086268,1.8823880597014924
xlm-roberta-base,162,172,30,0.016666666666666666,0.004123057405645417,4.042307692307692
xlm-roberta-base,162,173,30,0.006666666666666667,0.0060260069774817635,1.1063157894736844
xlm-roberta-base,162,181,30,0.016666666666666666,0.012210593085949888,1.364935064935065
xlm-roberta-base,162,184,30,0.01,0.010466222645099905,0.9554545454545454
xlm-roberta-base,162,187,30,0.03666666666666667,0.012052013954963527,3.0423684210526316
xlm-roberta-base,162,195,30,0.016666666666666666,0.008721852204249921,1.9109090909090907
xlm-roberta-base,162,196,30,0.04,0.010466222645099905,3.821818181818182
xlm-roberta-base,163,1,30,0.01,0.004915953060577228,2.0341935483870968
xlm-roberta-base,163,9,30,0.06,0.040279099270535995,1.4896062992125985
xlm-roberta-base,163,10,30,0.013333333333333334,0.003330161750713606,4.003809523809524
xlm-roberta-base,163,15,30,0.03,0.004123057405645417,7.276153846153846
xlm-roberta-base,163,18,30,0.03333333333333333,0.011100539169045354,3.0028571428571427
xlm-roberta-base,163,19,30,0.03666666666666667,0.00650174437044085,5.639512195121951
xlm-roberta-base,163,27,30,0.016666666666666666,0.003330161750713606,5.004761904761905
xlm-roberta-base,163,30,30,0.17333333333333334,0.05629559150015858,3.0789859154929577
xlm-roberta-base,163,31,30,0.03,0.005867427846495401,5.1129729729729725
xlm-roberta-base,163,32,30,0.043333333333333335,0.021249603552172536,2.0392537313432837
xlm-roberta-base,163,37,30,0.016666666666666666,0.005867427846495401,2.8405405405405406
xlm-roberta-base,163,38,30,0.10333333333333333,0.02156676181414526,4.791323529411764
xlm-roberta-base,163,39,30,0.02666666666666667,0.0045987947986045035,5.798620689655173
xlm-roberta-base,163,40,30,0.02666666666666667,0.010466222645099905,2.547878787878788
xlm-roberta-base,163,44,30,0.016666666666666666,0.00507453219156359,3.284375
xlm-roberta-base,163,46,30,0.04666666666666667,0.012686330478908976,3.6785
xlm-roberta-base,163,50,30,0.02666666666666667,0.006977481763399937,3.821818181818182
xlm-roberta-base,163,53,30,0.02666666666666667,0.0074532191563590235,3.577872340425532
xlm-roberta-base,163,57,30,0.02,0.004123057405645417,4.850769230769231
xlm-roberta-base,163,60,30,0.02,0.006184586108468126,3.233846153846154
xlm-roberta-base,163,61,30,0.05333333333333334,0.03330161750713606,1.6015238095238096
xlm-roberta-base,163,62,30,0.04,0.003805899143672693,10.51
xlm-roberta-base,163,64,30,0.10666666666666667,0.05090390104662226,2.0954517133956387
xlm-roberta-base,163,66,30,0.006666666666666667,0.005391690453536315,1.2364705882352942
xlm-roberta-base,163,72,30,0.07333333333333333,0.01569933396764986,4.67111111111111
xlm-roberta-base,163,75,30,0.11666666666666667,0.047573739295908656,2.4523333333333337
xlm-roberta-base,163,76,30,0.023333333333333334,0.003171582619727244,7.357
xlm-roberta-base,163,78,30,0.02,0.003171582619727244,6.306
xlm-roberta-base,163,85,30,0.16666666666666666,0.06454170631144941,2.5823095823095823
xlm-roberta-base,163,86,30,0.1,0.021408182683158895,4.671111111111111
xlm-roberta-base,163,93,30,0.016666666666666666,0.003805899143672693,4.379166666666666
xlm-roberta-base,163,94,30,0.07333333333333333,0.010466222645099905,7.006666666666667
xlm-roberta-base,163,96,30,0.09666666666666666,0.01665080875356803,5.80552380952381
xlm-roberta-base,163,102,30,0.016666666666666666,0.005550269584522677,3.0028571428571427
xlm-roberta-base,163,104,30,0.11666666666666667,0.013954963526799874,8.360227272727272
xlm-roberta-base,163,108,30,0.03,0.004123057405645417,7.276153846153846
xlm-roberta-base,163,109,30,0.056666666666666664,0.012210593085949888,4.640779220779221
xlm-roberta-base,163,112,30,0.03666666666666667,0.013320647002854425,2.7526190476190475
xlm-roberta-base,163,113,30,0.03,0.007136060894386299,4.204
xlm-roberta-base,163,115,30,0.016666666666666666,0.009039010466222646,1.843859649122807
xlm-roberta-base,163,116,30,0.03,0.005550269584522677,5.405142857142857
xlm-roberta-base,163,118,30,0.03,0.01585791309863622,1.8918000000000001
xlm-roberta-base,163,119,30,0.056666666666666664,0.006660323501427212,8.508095238095237
xlm-roberta-base,163,120,30,0.08,0.03679035838883603,2.1744827586206896
xlm-roberta-base,163,124,30,0.023333333333333334,0.0034887408816999684,6.6881818181818184
xlm-roberta-base,163,128,30,0.02,0.004440215667618141,4.5042857142857144
xlm-roberta-base,163,130,30,0.09333333333333334,0.022042499207104344,4.234244604316547
xlm-roberta-base,163,140,30,0.14,0.04773231842689502,2.9330232558139535
xlm-roberta-base,163,142,30,0.13666666666666666,0.018395179194418014,7.429482758620689
xlm-roberta-base,163,145,30,0.14,0.01157627656200444,12.093698630136988
xlm-roberta-base,163,147,30,0.05333333333333334,0.0036473200126863306,14.622608695652174
xlm-roberta-base,163,149,30,0.08,0.03853472882968601,2.0760493827160493
xlm-roberta-base,163,154,30,0.06,0.017443704408499842,3.4396363636363634
xlm-roberta-base,163,157,30,0.03666666666666667,0.012210593085949888,3.002857142857143
xlm-roberta-base,163,159,30,0.03666666666666667,0.010624801776086268,3.4510447761194025
xlm-roberta-base,163,162,30,0.03333333333333333,0.019029495718363463,1.7516666666666667
xlm-roberta-base,163,164,30,0.03666666666666667,0.007294640025372661,5.026521739130435
xlm-roberta-base,163,167,30,0.10666666666666667,0.03758325404376784,2.838143459915612
xlm-roberta-base,163,169,30,0.043333333333333335,0.010624801776086268,4.078507462686567
xlm-roberta-base,163,170,30,0.03333333333333333,0.010624801776086268,3.1373134328358208
xlm-roberta-base,163,172,30,0.016666666666666666,0.004123057405645417,4.042307692307692
xlm-roberta-base,163,173,30,0.043333333333333335,0.0060260069774817635,7.191052631578947
xlm-roberta-base,163,181,30,0.043333333333333335,0.012210593085949888,3.5488311688311693
xlm-roberta-base,163,184,30,0.05333333333333334,0.010466222645099905,5.095757575757576
xlm-roberta-base,163,187,30,0.056666666666666664,0.012052013954963527,4.701842105263157
xlm-roberta-base,163,195,30,0.11666666666666667,0.008721852204249921,13.376363636363635
xlm-roberta-base,163,196,30,0.05,0.010466222645099905,4.777272727272727
xlm-roberta-base,164,1,30,0.02666666666666667,0.004915953060577228,5.424516129032258
xlm-roberta-base,164,9,30,0.05,0.040279099270535995,1.2413385826771655
xlm-roberta-base,164,10,30,0.02666666666666667,0.003330161750713606,8.007619047619048
xlm-roberta-base,164,15,30,0.04,0.004123057405645417,9.701538461538462
xlm-roberta-base,164,18,30,0.07,0.011100539169045354,6.306000000000001
xlm-roberta-base,164,19,30,0.023333333333333334,0.00650174437044085,3.588780487804878
xlm-roberta-base,164,27,30,0.03333333333333333,0.003330161750713606,10.00952380952381
xlm-roberta-base,164,30,30,0.17666666666666667,0.05629559150015858,3.1381971830985913
xlm-roberta-base,164,31,30,0.03,0.005867427846495401,5.1129729729729725
xlm-roberta-base,164,32,30,0.08,0.021249603552172536,3.7647761194029847
xlm-roberta-base,164,37,30,0.02,0.005867427846495401,3.4086486486486485
xlm-roberta-base,164,38,30,0.13333333333333333,0.02156676181414526,6.182352941176471
xlm-roberta-base,164,39,30,0.02666666666666667,0.0045987947986045035,5.798620689655173
xlm-roberta-base,164,40,30,0.016666666666666666,0.010466222645099905,1.5924242424242425
xlm-roberta-base,164,44,30,0.01,0.00507453219156359,1.970625
xlm-roberta-base,164,46,30,0.10333333333333333,0.012686330478908976,8.145249999999999
xlm-roberta-base,164,50,30,0.03666666666666667,0.006977481763399937,5.255
xlm-roberta-base,164,53,30,0.03333333333333333,0.0074532191563590235,4.472340425531915
xlm-roberta-base,164,57,30,0.03333333333333333,0.004123057405645417,8.084615384615384
xlm-roberta-base,164,60,30,0.023333333333333334,0.006184586108468126,3.772820512820513
xlm-roberta-base,164,61,30,0.08666666666666667,0.03330161750713606,2.6024761904761906
xlm-roberta-base,164,62,30,0.05333333333333334,0.003805899143672693,14.013333333333334
xlm-roberta-base,164,64,30,0.13333333333333333,0.05090390104662226,2.6193146417445483
xlm-roberta-base,164,66,30,0.02,0.005391690453536315,3.7094117647058824
xlm-roberta-base,164,72,30,0.07333333333333333,0.01569933396764986,4.67111111111111
xlm-roberta-base,164,75,30,0.13666666666666666,0.047573739295908656,2.872733333333333
xlm-roberta-base,164,76,30,0.02666666666666667,0.003171582619727244,8.408
xlm-roberta-base,164,78,30,0.016666666666666666,0.003171582619727244,5.255
xlm-roberta-base,164,85,30,0.18666666666666668,0.06454170631144941,2.8921867321867323
xlm-roberta-base,164,86,30,0.15,0.021408182683158895,7.006666666666667
xlm-roberta-base,164,93,30,0.023333333333333334,0.003805899143672693,6.130833333333333
xlm-roberta-base,164,94,30,0.05333333333333334,0.010466222645099905,5.095757575757576
xlm-roberta-base,164,96,30,0.13,0.01665080875356803,7.807428571428572
xlm-roberta-base,164,102,30,0.016666666666666666,0.005550269584522677,3.0028571428571427
xlm-roberta-base,164,104,30,0.17333333333333334,0.013954963526799874,12.420909090909092
xlm-roberta-base,164,108,30,0.04,0.004123057405645417,9.701538461538462
xlm-roberta-base,164,109,30,0.03666666666666667,0.012210593085949888,3.002857142857143
xlm-roberta-base,164,112,30,0.04666666666666667,0.013320647002854425,3.5033333333333334
xlm-roberta-base,164,113,30,0.03666666666666667,0.007136060894386299,5.138222222222222
xlm-roberta-base,164,115,30,0.04,0.009039010466222646,4.425263157894737
xlm-roberta-base,164,116,30,0.043333333333333335,0.005550269584522677,7.807428571428572
xlm-roberta-base,164,118,30,0.03666666666666667,0.01585791309863622,2.3122000000000003
xlm-roberta-base,164,119,30,0.07333333333333333,0.006660323501427212,11.01047619047619
xlm-roberta-base,164,120,30,0.08666666666666667,0.03679035838883603,2.355689655172414
xlm-roberta-base,164,124,30,0.03666666666666667,0.0034887408816999684,10.51
xlm-roberta-base,164,128,30,0.03333333333333333,0.004440215667618141,7.507142857142857
xlm-roberta-base,164,130,30,0.13666666666666666,0.022042499207104344,6.2001438848920865
xlm-roberta-base,164,140,30,0.17333333333333334,0.04773231842689502,3.6313621262458473
xlm-roberta-base,164,142,30,0.11666666666666667,0.018395179194418014,6.342241379310345
xlm-roberta-base,164,145,30,0.09333333333333334,0.01157627656200444,8.062465753424659
xlm-roberta-base,164,147,30,0.013333333333333334,0.0036473200126863306,3.6556521739130434
xlm-roberta-base,164,149,30,0.08,0.03853472882968601,2.0760493827160493
xlm-roberta-base,164,154,30,0.07,0.017443704408499842,4.012909090909091
xlm-roberta-base,164,157,30,0.06666666666666667,0.012210593085949888,5.45974025974026
xlm-roberta-base,164,159,30,0.04,0.010624801776086268,3.7647761194029847
xlm-roberta-base,164,162,30,0.05333333333333334,0.019029495718363463,2.802666666666667
xlm-roberta-base,164,163,30,0.056666666666666664,0.008563273073263558,6.617407407407407
xlm-roberta-base,164,167,30,0.16666666666666666,0.03758325404376784,4.434599156118143
xlm-roberta-base,164,169,30,0.03666666666666667,0.010624801776086268,3.4510447761194025
xlm-roberta-base,164,170,30,0.04,0.010624801776086268,3.7647761194029847
xlm-roberta-base,164,172,30,0.03,0.004123057405645417,7.276153846153846
xlm-roberta-base,164,173,30,0.056666666666666664,0.0060260069774817635,9.403684210526315
xlm-roberta-base,164,181,30,0.023333333333333334,0.012210593085949888,1.9109090909090911
xlm-roberta-base,164,184,30,0.08,0.010466222645099905,7.643636363636364
xlm-roberta-base,164,187,30,0.06333333333333334,0.012052013954963527,5.255000000000001
xlm-roberta-base,164,195,30,0.09333333333333334,0.008721852204249921,10.701090909090908
xlm-roberta-base,164,196,30,0.10666666666666667,0.010466222645099905,10.191515151515151
xlm-roberta-base,167,1,30,0.006666666666666667,0.004915953060577228,1.3561290322580646
xlm-roberta-base,167,9,30,0.04,0.040279099270535995,0.9930708661417323
xlm-roberta-base,167,10,30,0.006666666666666667,0.003330161750713606,2.001904761904762
xlm-roberta-base,167,15,30,0.01,0.004123057405645417,2.4253846153846155
xlm-roberta-base,167,18,30,0.04,0.011100539169045354,3.6034285714285716
xlm-roberta-base,167,19,30,0.023333333333333334,0.00650174437044085,3.588780487804878
xlm-roberta-base,167,27,30,0.01,0.003330161750713606,3.0028571428571427
xlm-roberta-base,167,30,30,0.08,0.05629559150015858,1.4210704225352113
xlm-roberta-base,167,31,30,0.01,0.005867427846495401,1.7043243243243242
xlm-roberta-base,167,32,30,0.043333333333333335,0.021249603552172536,2.0392537313432837
xlm-roberta-base,167,37,30,0.0033333333333333335,0.005867427846495401,0.5681081081081082
xlm-roberta-base,167,38,30,0.03666666666666667,0.02156676181414526,1.7001470588235295
xlm-roberta-base,167,39,30,0.006666666666666667,0.0045987947986045035,1.4496551724137932
xlm-roberta-base,167,40,30,0.006666666666666667,0.010466222645099905,0.636969696969697
xlm-roberta-base,167,44,30,0.013333333333333334,0.00507453219156359,2.6275000000000004
xlm-roberta-base,167,46,30,0.02,0.012686330478908976,1.5765
xlm-roberta-base,167,50,30,0.023333333333333334,0.006977481763399937,3.3440909090909092
xlm-roberta-base,167,53,30,0.02666666666666667,0.0074532191563590235,3.577872340425532
xlm-roberta-base,167,57,30,0.006666666666666667,0.004123057405645417,1.6169230769230771
xlm-roberta-base,167,60,30,0.0033333333333333335,0.006184586108468126,0.538974358974359
xlm-roberta-base,167,61,30,0.04666666666666667,0.03330161750713606,1.4013333333333333
xlm-roberta-base,167,62,30,0.0033333333333333335,0.003805899143672693,0.8758333333333334
xlm-roberta-base,167,64,30,0.08333333333333333,0.05090390104662226,1.6370716510903427
xlm-roberta-base,167,66,30,0.013333333333333334,0.005391690453536315,2.4729411764705884
xlm-roberta-base,167,72,30,0.043333333333333335,0.01569933396764986,2.76020202020202
xlm-roberta-base,167,75,30,0.08,0.047573739295908656,1.6816000000000002
xlm-roberta-base,167,76,30,0.0033333333333333335,0.003171582619727244,1.051
xlm-roberta-base,167,78,30,0.013333333333333334,0.003171582619727244,4.204
xlm-roberta-base,167,85,30,0.11333333333333333,0.06454170631144941,1.755970515970516
xlm-roberta-base,167,86,30,0.08333333333333333,0.021408182683158895,3.8925925925925924
xlm-roberta-base,167,93,30,0.01,0.003805899143672693,2.6275
xlm-roberta-base,167,94,30,0.03666666666666667,0.010466222645099905,3.5033333333333334
xlm-roberta-base,167,96,30,0.08333333333333333,0.01665080875356803,5.004761904761905
xlm-roberta-base,167,102,30,0.006666666666666667,0.005550269584522677,1.2011428571428573
xlm-roberta-base,167,104,30,0.06333333333333334,0.013954963526799874,4.5384090909090915
xlm-roberta-base,167,108,30,0.016666666666666666,0.004123057405645417,4.042307692307692
xlm-roberta-base,167,109,30,0.023333333333333334,0.012210593085949888,1.9109090909090911
xlm-roberta-base,167,112,30,0.03333333333333333,0.013320647002854425,2.5023809523809524
xlm-roberta-base,167,113,30,0.023333333333333334,0.007136060894386299,3.2697777777777777
xlm-roberta-base,167,115,30,0.0,0.009039010466222646,0.0
xlm-roberta-base,167,116,30,0.02,0.005550269584522677,3.6034285714285716
xlm-roberta-base,167,118,30,0.04666666666666667,0.01585791309863622,2.9428000000000005
xlm-roberta-base,167,119,30,0.043333333333333335,0.006660323501427212,6.5061904761904765
xlm-roberta-base,167,120,30,0.05333333333333334,0.03679035838883603,1.4496551724137932
xlm-roberta-base,167,124,30,0.01,0.0034887408816999684,2.8663636363636362
xlm-roberta-base,167,128,30,0.01,0.004440215667618141,2.2521428571428572
xlm-roberta-base,167,130,30,0.05333333333333334,0.022042499207104344,2.419568345323741
xlm-roberta-base,167,140,30,0.12666666666666668,0.04773231842689502,2.653687707641196
xlm-roberta-base,167,142,30,0.07666666666666666,0.018395179194418014,4.167758620689655
xlm-roberta-base,167,145,30,0.03666666666666667,0.01157627656200444,3.167397260273973
xlm-roberta-base,167,147,30,0.01,0.0036473200126863306,2.7417391304347825
xlm-roberta-base,167,149,30,0.03333333333333333,0.03853472882968601,0.8650205761316873
xlm-roberta-base,167,154,30,0.03333333333333333,0.017443704408499842,1.9109090909090907
xlm-roberta-base,167,157,30,0.023333333333333334,0.012210593085949888,1.9109090909090911
xlm-roberta-base,167,159,30,0.01,0.010624801776086268,0.9411940298507462
xlm-roberta-base,167,162,30,0.03,0.019029495718363463,1.5765
xlm-roberta-base,167,163,30,0.013333333333333334,0.008563273073263558,1.5570370370370372
xlm-roberta-base,167,164,30,0.02,0.007294640025372661,2.7417391304347825
xlm-roberta-base,167,169,30,0.023333333333333334,0.010624801776086268,2.1961194029850746
xlm-roberta-base,167,170,30,0.013333333333333334,0.010624801776086268,1.2549253731343284
xlm-roberta-base,167,172,30,0.03,0.004123057405645417,7.276153846153846
xlm-roberta-base,167,173,30,0.02,0.0060260069774817635,3.318947368421053
xlm-roberta-base,167,181,30,0.006666666666666667,0.012210593085949888,0.545974025974026
xlm-roberta-base,167,184,30,0.03,0.010466222645099905,2.8663636363636362
xlm-roberta-base,167,187,30,0.04,0.012052013954963527,3.318947368421053
xlm-roberta-base,167,195,30,0.056666666666666664,0.008721852204249921,6.497090909090908
xlm-roberta-base,167,196,30,0.02666666666666667,0.010466222645099905,2.547878787878788
xlm-roberta-base,169,1,30,0.013333333333333334,0.004915953060577228,2.712258064516129
xlm-roberta-base,169,9,30,0.06333333333333334,0.040279099270535995,1.5723622047244097
xlm-roberta-base,169,10,30,0.01,0.003330161750713606,3.0028571428571427
xlm-roberta-base,169,15,30,0.04666666666666667,0.004123057405645417,11.31846153846154
xlm-roberta-base,169,18,30,0.013333333333333334,0.011100539169045354,1.2011428571428573
xlm-roberta-base,169,19,30,0.02,0.00650174437044085,3.07609756097561
xlm-roberta-base,169,27,30,0.013333333333333334,0.003330161750713606,4.003809523809524
xlm-roberta-base,169,30,30,0.15333333333333332,0.05629559150015858,2.7237183098591546
xlm-roberta-base,169,31,30,0.02666666666666667,0.005867427846495401,4.5448648648648655
xlm-roberta-base,169,32,30,0.04,0.021249603552172536,1.8823880597014924
xlm-roberta-base,169,37,30,0.0033333333333333335,0.005867427846495401,0.5681081081081082
xlm-roberta-base,169,38,30,0.13,0.02156676181414526,6.027794117647059
xlm-roberta-base,169,39,30,0.013333333333333334,0.0045987947986045035,2.8993103448275863
xlm-roberta-base,169,40,30,0.04,0.010466222645099905,3.821818181818182
xlm-roberta-base,169,44,30,0.03333333333333333,0.00507453219156359,6.56875
xlm-roberta-base,169,46,30,0.043333333333333335,0.012686330478908976,3.41575
xlm-roberta-base,169,50,30,0.016666666666666666,0.006977481763399937,2.3886363636363637
xlm-roberta-base,169,53,30,0.05333333333333334,0.0074532191563590235,7.155744680851064
xlm-roberta-base,169,57,30,0.02666666666666667,0.004123057405645417,6.4676923076923085
xlm-roberta-base,169,60,30,0.016666666666666666,0.006184586108468126,2.6948717948717946
xlm-roberta-base,169,61,30,0.07,0.03330161750713606,2.1020000000000003
xlm-roberta-base,169,62,30,0.03666666666666667,0.003805899143672693,9.634166666666665
xlm-roberta-base,169,64,30,0.09666666666666666,0.05090390104662226,1.8990031152647975
xlm-roberta-base,169,66,30,0.04,0.005391690453536315,7.418823529411765
xlm-roberta-base,169,72,30,0.04666666666666667,0.01569933396764986,2.9725252525252523
xlm-roberta-base,169,75,30,0.1,0.047573739295908656,2.1020000000000003
xlm-roberta-base,169,76,30,0.02,0.003171582619727244,6.306
xlm-roberta-base,169,78,30,0.016666666666666666,0.003171582619727244,5.255
xlm-roberta-base,169,85,30,0.11,0.06454170631144941,1.7043243243243245
xlm-roberta-base,169,86,30,0.07333333333333333,0.021408182683158895,3.425481481481482
xlm-roberta-base,169,93,30,0.016666666666666666,0.003805899143672693,4.379166666666666
xlm-roberta-base,169,94,30,0.043333333333333335,0.010466222645099905,4.140303030303031
xlm-roberta-base,169,96,30,0.06333333333333334,0.01665080875356803,3.803619047619048
xlm-roberta-base,169,102,30,0.013333333333333334,0.005550269584522677,2.4022857142857146
xlm-roberta-base,169,104,30,0.09,0.013954963526799874,6.449318181818182
xlm-roberta-base,169,108,30,0.02,0.004123057405645417,4.850769230769231
xlm-roberta-base,169,109,30,0.056666666666666664,0.012210593085949888,4.640779220779221
xlm-roberta-base,169,112,30,0.02666666666666667,0.013320647002854425,2.001904761904762
xlm-roberta-base,169,113,30,0.03333333333333333,0.007136060894386299,4.671111111111111
xlm-roberta-base,169,115,30,0.03333333333333333,0.009039010466222646,3.687719298245614
xlm-roberta-base,169,116,30,0.04666666666666667,0.005550269584522677,8.408000000000001
xlm-roberta-base,169,118,30,0.02666666666666667,0.01585791309863622,1.6816000000000002
xlm-roberta-base,169,119,30,0.06,0.006660323501427212,9.008571428571427
xlm-roberta-base,169,120,30,0.08333333333333333,0.03679035838883603,2.2650862068965516
xlm-roberta-base,169,124,30,0.0033333333333333335,0.0034887408816999684,0.9554545454545454
xlm-roberta-base,169,128,30,0.006666666666666667,0.004440215667618141,1.5014285714285716
xlm-roberta-base,169,130,30,0.10333333333333333,0.022042499207104344,4.6879136690647485
xlm-roberta-base,169,140,30,0.11,0.04773231842689502,2.3045182724252493
xlm-roberta-base,169,142,30,0.11,0.018395179194418014,5.979827586206897
xlm-roberta-base,169,145,30,0.12333333333333334,0.01157627656200444,10.653972602739726
xlm-roberta-base,169,147,30,0.016666666666666666,0.0036473200126863306,4.569565217391304
xlm-roberta-base,169,149,30,0.10666666666666667,0.03853472882968601,2.7680658436213994
xlm-roberta-base,169,154,30,0.04,0.017443704408499842,2.293090909090909
xlm-roberta-base,169,157,30,0.03333333333333333,0.012210593085949888,2.72987012987013
xlm-roberta-base,169,159,30,0.03333333333333333,0.010624801776086268,3.1373134328358208
xlm-roberta-base,169,162,30,0.043333333333333335,0.019029495718363463,2.277166666666667
xlm-roberta-base,169,163,30,0.02666666666666667,0.008563273073263558,3.1140740740740744
xlm-roberta-base,169,164,30,0.023333333333333334,0.007294640025372661,3.198695652173913
xlm-roberta-base,169,167,30,0.10666666666666667,0.03758325404376784,2.838143459915612
xlm-roberta-base,169,170,30,0.03666666666666667,0.010624801776086268,3.4510447761194025
xlm-roberta-base,169,172,30,0.016666666666666666,0.004123057405645417,4.042307692307692
xlm-roberta-base,169,173,30,0.06,0.0060260069774817635,9.956842105263158
xlm-roberta-base,169,181,30,0.03333333333333333,0.012210593085949888,2.72987012987013
xlm-roberta-base,169,184,30,0.023333333333333334,0.010466222645099905,2.2293939393939395
xlm-roberta-base,169,187,30,0.04666666666666667,0.012052013954963527,3.872105263157895
xlm-roberta-base,169,195,30,0.07,0.008721852204249921,8.025818181818183
xlm-roberta-base,169,196,30,0.06333333333333334,0.010466222645099905,6.051212121212122
xlm-roberta-base,170,1,30,0.016666666666666666,0.004915953060577228,3.390322580645161
xlm-roberta-base,170,9,30,0.07666666666666666,0.040279099270535995,1.9033858267716535
xlm-roberta-base,170,10,30,0.01,0.003330161750713606,3.0028571428571427
xlm-roberta-base,170,15,30,0.023333333333333334,0.004123057405645417,5.65923076923077
xlm-roberta-base,170,18,30,0.043333333333333335,0.011100539169045354,3.903714285714286
xlm-roberta-base,170,19,30,0.01,0.00650174437044085,1.538048780487805
xlm-roberta-base,170,27,30,0.006666666666666667,0.003330161750713606,2.001904761904762
xlm-roberta-base,170,30,30,0.13,0.05629559150015858,2.3092394366197184
xlm-roberta-base,170,31,30,0.0033333333333333335,0.005867427846495401,0.5681081081081082
xlm-roberta-base,170,32,30,0.04,0.021249603552172536,1.8823880597014924
xlm-roberta-base,170,37,30,0.0,0.005867427846495401,0.0
xlm-roberta-base,170,38,30,0.07,0.02156676181414526,3.2457352941176474
xlm-roberta-base,170,39,30,0.02,0.0045987947986045035,4.348965517241379
xlm-roberta-base,170,40,30,0.02,0.010466222645099905,1.910909090909091
xlm-roberta-base,170,44,30,0.016666666666666666,0.00507453219156359,3.284375
xlm-roberta-base,170,46,30,0.016666666666666666,0.012686330478908976,1.31375
xlm-roberta-base,170,50,30,0.01,0.006977481763399937,1.4331818181818181
xlm-roberta-base,170,53,30,0.01,0.0074532191563590235,1.3417021276595744
xlm-roberta-base,170,57,30,0.0033333333333333335,0.004123057405645417,0.8084615384615386
xlm-roberta-base,170,60,30,0.01,0.006184586108468126,1.616923076923077
xlm-roberta-base,170,61,30,0.07,0.03330161750713606,2.1020000000000003
xlm-roberta-base,170,62,30,0.013333333333333334,0.003805899143672693,3.5033333333333334
xlm-roberta-base,170,64,30,0.15,0.05090390104662226,2.946728971962617
xlm-roberta-base,170,66,30,0.016666666666666666,0.005391690453536315,3.0911764705882354
xlm-roberta-base,170,72,30,0.05,0.01569933396764986,3.1848484848484846
xlm-roberta-base,170,75,30,0.07,0.047573739295908656,1.4714000000000003
xlm-roberta-base,170,76,30,0.02,0.003171582619727244,6.306
xlm-roberta-base,170,78,30,0.02666666666666667,0.003171582619727244,8.408
xlm-roberta-base,170,85,30,0.15333333333333332,0.06454170631144941,2.3757248157248156
xlm-roberta-base,170,86,30,0.06,0.021408182683158895,2.8026666666666666
xlm-roberta-base,170,93,30,0.013333333333333334,0.003805899143672693,3.5033333333333334
xlm-roberta-base,170,94,30,0.04,0.010466222645099905,3.821818181818182
xlm-roberta-base,170,96,30,0.03333333333333333,0.01665080875356803,2.001904761904762
xlm-roberta-base,170,102,30,0.013333333333333334,0.005550269584522677,2.4022857142857146
xlm-roberta-base,170,104,30,0.11,0.013954963526799874,7.882499999999999
xlm-roberta-base,170,108,30,0.016666666666666666,0.004123057405645417,4.042307692307692
xlm-roberta-base,170,109,30,0.02666666666666667,0.012210593085949888,2.183896103896104
xlm-roberta-base,170,112,30,0.016666666666666666,0.013320647002854425,1.2511904761904762
xlm-roberta-base,170,113,30,0.02666666666666667,0.007136060894386299,3.736888888888889
xlm-roberta-base,170,115,30,0.01,0.009039010466222646,1.1063157894736841
xlm-roberta-base,170,116,30,0.02,0.005550269584522677,3.6034285714285716
xlm-roberta-base,170,118,30,0.02666666666666667,0.01585791309863622,1.6816000000000002
xlm-roberta-base,170,119,30,0.02666666666666667,0.006660323501427212,4.003809523809524
xlm-roberta-base,170,120,30,0.04,0.03679035838883603,1.0872413793103448
xlm-roberta-base,170,124,30,0.013333333333333334,0.0034887408816999684,3.821818181818182
xlm-roberta-base,170,128,30,0.023333333333333334,0.004440215667618141,5.255000000000001
xlm-roberta-base,170,130,30,0.08,0.022042499207104344,3.6293525179856116
xlm-roberta-base,170,140,30,0.10333333333333333,0.04773231842689502,2.1648504983388706
xlm-roberta-base,170,142,30,0.06666666666666667,0.018395179194418014,3.624137931034483
xlm-roberta-base,170,145,30,0.08,0.01157627656200444,6.91068493150685
xlm-roberta-base,170,147,30,0.02666666666666667,0.0036473200126863306,7.311304347826087
