model,anchor_r1,r1_num,anchor_r2,r2_num,n_trials,top1_target_rate,top10_target_rate,baseline_rate,lift_top10
xlm-roberta-base,田,102,火,86,30,0.23333333333333334,0.18333333333333332,0.021408182683158895,8.563703703703704
xlm-roberta-base,田,102,木,75,30,0.13333333333333333,0.09666666666666666,0.047573739295908656,2.0319333333333334
xlm-roberta-base,田,102,金,167,30,0.3,0.15666666666666668,0.03758325404376784,4.168523206751055
xlm-roberta-base,田,102,心,61,30,0.4,0.19,0.03330161750713606,5.7054285714285715
xlm-roberta-base,田,102,口,30,30,0.2,0.14666666666666667,0.05629559150015858,2.605295774647887
xlm-roberta-base,田,102,言,149,30,0.13333333333333333,0.10666666666666667,0.03853472882968601,2.7680658436213994
xlm-roberta-base,田,102,鸟,196,30,0.16666666666666666,0.11333333333333333,0.010466222645099905,10.828484848484848
xlm-roberta-base,田,102,鱼,195,30,1.0,0.49333333333333335,0.008721852204249921,56.56290909090909
xlm-roberta-base,田,102,山,46,30,0.1,0.056666666666666664,0.012686330478908976,4.466749999999999
xlm-roberta-base,田,102,石,112,30,0.03333333333333333,0.006666666666666667,0.013320647002854425,0.5004761904761905
xlm-roberta-base,田,102,目,109,30,0.26666666666666666,0.08666666666666667,0.012210593085949888,7.097662337662339
xlm-roberta-base,目,109,水,85,30,0.7,0.47,0.06454170631144941,7.2821130221130215
xlm-roberta-base,目,109,火,86,30,0.3,0.18666666666666668,0.021408182683158895,8.719407407407408
xlm-roberta-base,目,109,木,75,30,0.1,0.14666666666666667,0.047573739295908656,3.0829333333333335
xlm-roberta-base,目,109,金,167,30,0.26666666666666666,0.17,0.03758325404376784,4.523291139240507
xlm-roberta-base,目,109,心,61,30,0.3333333333333333,0.15666666666666668,0.03330161750713606,4.704476190476191
xlm-roberta-base,目,109,口,30,30,0.5333333333333333,0.24666666666666667,0.05629559150015858,4.381633802816902
xlm-roberta-base,目,109,言,149,30,0.03333333333333333,0.03333333333333333,0.03853472882968601,0.8650205761316873
xlm-roberta-base,目,109,鸟,196,30,0.9,0.15333333333333332,0.010466222645099905,14.650303030303029
xlm-roberta-base,目,109,鱼,195,30,1.0,0.4866666666666667,0.008721852204249921,55.798545454545454
xlm-roberta-base,目,109,山,46,30,0.03333333333333333,0.08333333333333333,0.012686330478908976,6.56875
xlm-roberta-base,目,109,石,112,30,0.23333333333333334,0.06666666666666667,0.013320647002854425,5.004761904761905
xlm-roberta-base,目,109,田,102,30,0.0,0.016666666666666666,0.005550269584522677,3.0028571428571427
bert-base-multilingual-cased,水,85,火,86,30,0.23333333333333334,0.14666666666666667,0.021408182683158895,6.850962962962964
bert-base-multilingual-cased,水,85,木,75,30,0.1,0.14,0.047573739295908656,2.9428000000000005
bert-base-multilingual-cased,水,85,金,167,30,0.06666666666666667,0.05333333333333334,0.03758325404376784,1.419071729957806
bert-base-multilingual-cased,水,85,心,61,30,0.2,0.1,0.03330161750713606,3.002857142857143
bert-base-multilingual-cased,水,85,口,30,30,0.0,0.05333333333333334,0.05629559150015858,0.9473802816901409
bert-base-multilingual-cased,水,85,言,149,30,0.23333333333333334,0.20333333333333334,0.03853472882968601,5.2766255144032925
bert-base-multilingual-cased,水,85,鸟,196,30,0.5,0.2966666666666667,0.010466222645099905,28.345151515151517
bert-base-multilingual-cased,水,85,鱼,195,30,0.0,0.0033333333333333335,0.008721852204249921,0.3821818181818182
bert-base-multilingual-cased,水,85,山,46,30,0.0,0.08,0.012686330478908976,6.306
bert-base-multilingual-cased,水,85,石,112,30,0.0,0.06,0.013320647002854425,4.504285714285714
bert-base-multilingual-cased,水,85,田,102,30,0.0,0.0033333333333333335,0.005550269584522677,0.6005714285714286
bert-base-multilingual-cased,水,85,目,109,30,0.0,0.03666666666666667,0.012210593085949888,3.002857142857143
bert-base-multilingual-cased,火,86,水,85,30,0.23333333333333334,0.23666666666666666,0.06454170631144941,3.666879606879607
bert-base-multilingual-cased,火,86,木,75,30,0.03333333333333333,0.12333333333333334,0.047573739295908656,2.5924666666666667
bert-base-multilingual-cased,火,86,金,167,30,0.06666666666666667,0.03333333333333333,0.03758325404376784,0.8869198312236287
bert-base-multilingual-cased,火,86,心,61,30,0.03333333333333333,0.07333333333333333,0.03330161750713606,2.202095238095238
bert-base-multilingual-cased,火,86,口,30,30,0.03333333333333333,0.08333333333333333,0.05629559150015858,1.4802816901408449
bert-base-multilingual-cased,火,86,言,149,30,0.06666666666666667,0.24,0.03853472882968601,6.228148148148148
bert-base-multilingual-cased,火,86,鸟,196,30,0.5333333333333333,0.25,0.010466222645099905,23.886363636363637
bert-base-multilingual-cased,火,86,鱼,195,30,0.0,0.006666666666666667,0.008721852204249921,0.7643636363636364
bert-base-multilingual-cased,火,86,山,46,30,0.1,0.06333333333333334,0.012686330478908976,4.99225
bert-base-multilingual-cased,火,86,石,112,30,0.06666666666666667,0.11333333333333333,0.013320647002854425,8.508095238095237
bert-base-multilingual-cased,火,86,田,102,30,0.0,0.006666666666666667,0.005550269584522677,1.2011428571428573
bert-base-multilingual-cased,火,86,目,109,30,0.0,0.056666666666666664,0.012210593085949888,4.640779220779221
bert-base-multilingual-cased,木,75,水,85,30,0.26666666666666666,0.33666666666666667,0.06454170631144941,5.216265356265357
bert-base-multilingual-cased,木,75,火,86,30,0.3,0.10666666666666667,0.021408182683158895,4.9825185185185195
bert-base-multilingual-cased,木,75,金,167,30,0.03333333333333333,0.043333333333333335,0.03758325404376784,1.1529957805907174
bert-base-multilingual-cased,木,75,心,61,30,0.06666666666666667,0.04666666666666667,0.03330161750713606,1.4013333333333333
bert-base-multilingual-cased,木,75,口,30,30,0.13333333333333333,0.11333333333333333,0.05629559150015858,2.0131830985915493
bert-base-multilingual-cased,木,75,言,149,30,0.1,0.16666666666666666,0.03853472882968601,4.325102880658436
bert-base-multilingual-cased,木,75,鸟,196,30,0.36666666666666664,0.3,0.010466222645099905,28.663636363636364
bert-base-multilingual-cased,木,75,鱼,195,30,0.03333333333333333,0.013333333333333334,0.008721852204249921,1.5287272727272727
bert-base-multilingual-cased,木,75,山,46,30,0.03333333333333333,0.05,0.012686330478908976,3.94125
bert-base-multilingual-cased,木,75,石,112,30,0.0,0.06,0.013320647002854425,4.504285714285714
bert-base-multilingual-cased,木,75,田,102,30,0.0,0.0,0.005550269584522677,0.0
bert-base-multilingual-cased,木,75,目,109,30,0.03333333333333333,0.01,0.012210593085949888,0.818961038961039
bert-base-multilingual-cased,金,167,水,85,30,0.36666666666666664,0.37,0.06454170631144941,5.7327272727272724
bert-base-multilingual-cased,金,167,火,86,30,0.23333333333333334,0.16,0.021408182683158895,7.473777777777778
bert-base-multilingual-cased,金,167,木,75,30,0.03333333333333333,0.14666666666666667,0.047573739295908656,3.0829333333333335
bert-base-multilingual-cased,金,167,心,61,30,0.03333333333333333,0.12,0.03330161750713606,3.603428571428571
bert-base-multilingual-cased,金,167,口,30,30,0.06666666666666667,0.09,0.05629559150015858,1.5987042253521127
bert-base-multilingual-cased,金,167,言,149,30,0.0,0.21,0.03853472882968601,5.44962962962963
bert-base-multilingual-cased,金,167,鸟,196,30,0.6,0.16666666666666666,0.010466222645099905,15.924242424242424
bert-base-multilingual-cased,金,167,鱼,195,30,0.0,0.0033333333333333335,0.008721852204249921,0.3821818181818182
bert-base-multilingual-cased,金,167,山,46,30,0.0,0.023333333333333334,0.012686330478908976,1.83925
bert-base-multilingual-cased,金,167,石,112,30,0.0,0.07,0.013320647002854425,5.255000000000001
bert-base-multilingual-cased,金,167,田,102,30,0.03333333333333333,0.01,0.005550269584522677,1.8017142857142858
bert-base-multilingual-cased,金,167,目,109,30,0.0,0.0,0.012210593085949888,0.0
bert-base-multilingual-cased,心,61,水,85,30,0.23333333333333334,0.26,0.06454170631144941,4.028402948402949
bert-base-multilingual-cased,心,61,火,86,30,0.23333333333333334,0.10666666666666667,0.021408182683158895,4.9825185185185195
bert-base-multilingual-cased,心,61,木,75,30,0.0,0.056666666666666664,0.047573739295908656,1.1911333333333334
bert-base-multilingual-cased,心,61,金,167,30,0.0,0.06333333333333334,0.03758325404376784,1.6851476793248947
bert-base-multilingual-cased,心,61,口,30,30,0.06666666666666667,0.07333333333333333,0.05629559150015858,1.3026478873239435
bert-base-multilingual-cased,心,61,言,149,30,0.23333333333333334,0.31,0.03853472882968601,8.044691358024691
bert-base-multilingual-cased,心,61,鸟,196,30,0.7666666666666667,0.23333333333333334,0.010466222645099905,22.293939393939393
bert-base-multilingual-cased,心,61,鱼,195,30,0.0,0.0033333333333333335,0.008721852204249921,0.3821818181818182
bert-base-multilingual-cased,心,61,山,46,30,0.06666666666666667,0.14333333333333334,0.012686330478908976,11.29825
bert-base-multilingual-cased,心,61,石,112,30,0.06666666666666667,0.12333333333333334,0.013320647002854425,9.258809523809523
bert-base-multilingual-cased,心,61,田,102,30,0.0,0.02,0.005550269584522677,3.6034285714285716
bert-base-multilingual-cased,心,61,目,109,30,0.03333333333333333,0.016666666666666666,0.012210593085949888,1.364935064935065
bert-base-multilingual-cased,口,30,水,85,30,0.06666666666666667,0.14,0.06454170631144941,2.1691400491400494
bert-base-multilingual-cased,口,30,火,86,30,0.03333333333333333,0.25,0.021408182683158895,11.677777777777779
bert-base-multilingual-cased,口,30,木,75,30,0.5,0.18333333333333332,0.047573739295908656,3.853666666666667
bert-base-multilingual-cased,口,30,金,167,30,0.0,0.02666666666666667,0.03758325404376784,0.709535864978903
bert-base-multilingual-cased,口,30,心,61,30,0.0,0.056666666666666664,0.03330161750713606,1.7016190476190476
bert-base-multilingual-cased,口,30,言,149,30,0.4666666666666667,0.24333333333333335,0.03853472882968601,6.314650205761318
bert-base-multilingual-cased,口,30,鸟,196,30,0.8666666666666667,0.48333333333333334,0.010466222645099905,46.18030303030303
bert-base-multilingual-cased,口,30,鱼,195,30,0.0,0.006666666666666667,0.008721852204249921,0.7643636363636364
bert-base-multilingual-cased,口,30,山,46,30,0.03333333333333333,0.11,0.012686330478908976,8.67075
bert-base-multilingual-cased,口,30,石,112,30,0.0,0.08333333333333333,0.013320647002854425,6.2559523809523805
bert-base-multilingual-cased,口,30,田,102,30,0.0,0.01,0.005550269584522677,1.8017142857142858
bert-base-multilingual-cased,口,30,目,109,30,0.0,0.0,0.012210593085949888,0.0
bert-base-multilingual-cased,言,149,水,85,30,0.03333333333333333,0.17333333333333334,0.06454170631144941,2.6856019656019656
bert-base-multilingual-cased,言,149,火,86,30,0.16666666666666666,0.13666666666666666,0.021408182683158895,6.383851851851852
bert-base-multilingual-cased,言,149,木,75,30,0.26666666666666666,0.12,0.047573739295908656,2.5224
bert-base-multilingual-cased,言,149,金,167,30,0.0,0.06,0.03758325404376784,1.5964556962025316
bert-base-multilingual-cased,言,149,心,61,30,0.03333333333333333,0.06666666666666667,0.03330161750713606,2.001904761904762
bert-base-multilingual-cased,言,149,口,30,30,0.06666666666666667,0.06,0.05629559150015858,1.0658028169014084
bert-base-multilingual-cased,言,149,鸟,196,30,0.4666666666666667,0.3233333333333333,0.010466222645099905,30.8930303030303
bert-base-multilingual-cased,言,149,鱼,195,30,0.0,0.0033333333333333335,0.008721852204249921,0.3821818181818182
bert-base-multilingual-cased,言,149,山,46,30,0.0,0.10333333333333333,0.012686330478908976,8.145249999999999
bert-base-multilingual-cased,言,149,石,112,30,0.0,0.02666666666666667,0.013320647002854425,2.001904761904762
bert-base-multilingual-cased,言,149,田,102,30,0.0,0.0,0.005550269584522677,0.0
bert-base-multilingual-cased,言,149,目,109,30,0.03333333333333333,0.023333333333333334,0.012210593085949888,1.9109090909090911
bert-base-multilingual-cased,鸟,196,水,85,30,0.3,0.31666666666666665,0.06454170631144941,4.906388206388206
bert-base-multilingual-cased,鸟,196,火,86,30,0.26666666666666666,0.2,0.021408182683158895,9.342222222222222
bert-base-multilingual-cased,鸟,196,木,75,30,0.0,0.11333333333333333,0.047573739295908656,2.3822666666666668
bert-base-multilingual-cased,鸟,196,金,167,30,0.0,0.006666666666666667,0.03758325404376784,0.17738396624472574
bert-base-multilingual-cased,鸟,196,心,61,30,0.0,0.056666666666666664,0.03330161750713606,1.7016190476190476
bert-base-multilingual-cased,鸟,196,口,30,30,0.0,0.02,0.05629559150015858,0.35526760563380283
bert-base-multilingual-cased,鸟,196,言,149,30,0.13333333333333333,0.26666666666666666,0.03853472882968601,6.920164609053498
bert-base-multilingual-cased,鸟,196,鱼,195,30,0.0,0.0,0.008721852204249921,0.0
bert-base-multilingual-cased,鸟,196,山,46,30,0.0,0.12666666666666668,0.012686330478908976,9.9845
bert-base-multilingual-cased,鸟,196,石,112,30,0.03333333333333333,0.08333333333333333,0.013320647002854425,6.2559523809523805
bert-base-multilingual-cased,鸟,196,田,102,30,0.0,0.013333333333333334,0.005550269584522677,2.4022857142857146
bert-base-multilingual-cased,鸟,196,目,109,30,0.0,0.006666666666666667,0.012210593085949888,0.545974025974026
bert-base-multilingual-cased,鱼,195,水,85,30,0.03333333333333333,0.07666666666666666,0.06454170631144941,1.1878624078624078
bert-base-multilingual-cased,鱼,195,火,86,30,0.26666666666666666,0.2733333333333333,0.021408182683158895,12.767703703703704
bert-base-multilingual-cased,鱼,195,木,75,30,0.16666666666666666,0.22,0.047573739295908656,4.6244000000000005
bert-base-multilingual-cased,鱼,195,金,167,30,0.0,0.02666666666666667,0.03758325404376784,0.709535864978903
bert-base-multilingual-cased,鱼,195,心,61,30,0.0,0.0033333333333333335,0.03330161750713606,0.1000952380952381
bert-base-multilingual-cased,鱼,195,口,30,30,0.03333333333333333,0.06,0.05629559150015858,1.0658028169014084
bert-base-multilingual-cased,鱼,195,言,149,30,0.1,0.04666666666666667,0.03853472882968601,1.2110288065843622
bert-base-multilingual-cased,鱼,195,鸟,196,30,0.5,0.4166666666666667,0.010466222645099905,39.81060606060606
bert-base-multilingual-cased,鱼,195,山,46,30,0.06666666666666667,0.09,0.012686330478908976,7.09425
bert-base-multilingual-cased,鱼,195,石,112,30,0.0,0.08,0.013320647002854425,6.005714285714285
bert-base-multilingual-cased,鱼,195,田,102,30,0.0,0.006666666666666667,0.005550269584522677,1.2011428571428573
bert-base-multilingual-cased,鱼,195,目,109,30,0.0,0.0,0.012210593085949888,0.0
bert-base-multilingual-cased,山,46,水,85,30,0.16666666666666666,0.15,0.06454170631144941,2.324078624078624
bert-base-multilingual-cased,山,46,火,86,30,0.1,0.19,0.021408182683158895,8.875111111111112
bert-base-multilingual-cased,山,46,木,75,30,0.1,0.11,0.047573739295908656,2.3122000000000003
bert-base-multilingual-cased,山,46,金,167,30,0.03333333333333333,0.03666666666666667,0.03758325404376784,0.9756118143459915
bert-base-multilingual-cased,山,46,心,61,30,0.0,0.05333333333333334,0.03330161750713606,1.6015238095238096
bert-base-multilingual-cased,山,46,口,30,30,0.0,0.11666666666666667,0.05629559150015858,2.0723943661971833
bert-base-multilingual-cased,山,46,言,149,30,0.13333333333333333,0.09333333333333334,0.03853472882968601,2.4220576131687244
bert-base-multilingual-cased,山,46,鸟,196,30,0.4666666666666667,0.2733333333333333,0.010466222645099905,26.115757575757574
bert-base-multilingual-cased,山,46,鱼,195,30,0.03333333333333333,0.006666666666666667,0.008721852204249921,0.7643636363636364
bert-base-multilingual-cased,山,46,石,112,30,0.16666666666666666,0.13666666666666666,0.013320647002854425,10.259761904761904
bert-base-multilingual-cased,山,46,田,102,30,0.0,0.0033333333333333335,0.005550269584522677,0.6005714285714286
bert-base-multilingual-cased,山,46,目,109,30,0.0,0.013333333333333334,0.012210593085949888,1.091948051948052
bert-base-multilingual-cased,石,112,水,85,30,0.16666666666666666,0.32,0.06454170631144941,4.958034398034398
bert-base-multilingual-cased,石,112,火,86,30,0.3333333333333333,0.20333333333333334,0.021408182683158895,9.497925925925927
bert-base-multilingual-cased,石,112,木,75,30,0.06666666666666667,0.06333333333333334,0.047573739295908656,1.3312666666666668
bert-base-multilingual-cased,石,112,金,167,30,0.0,0.06666666666666667,0.03758325404376784,1.7738396624472574
bert-base-multilingual-cased,石,112,心,61,30,0.03333333333333333,0.09333333333333334,0.03330161750713606,2.8026666666666666
bert-base-multilingual-cased,石,112,口,30,30,0.1,0.13333333333333333,0.05629559150015858,2.368450704225352
bert-base-multilingual-cased,石,112,言,149,30,0.0,0.09666666666666666,0.03853472882968601,2.508559670781893
bert-base-multilingual-cased,石,112,鸟,196,30,0.26666666666666666,0.2,0.010466222645099905,19.10909090909091
bert-base-multilingual-cased,石,112,鱼,195,30,0.0,0.0,0.008721852204249921,0.0
bert-base-multilingual-cased,石,112,山,46,30,0.0,0.02666666666666667,0.012686330478908976,2.102
bert-base-multilingual-cased,石,112,田,102,30,0.0,0.0,0.005550269584522677,0.0
bert-base-multilingual-cased,石,112,目,109,30,0.0,0.013333333333333334,0.012210593085949888,1.091948051948052
bert-base-multilingual-cased,田,102,水,85,30,0.3,0.24,0.06454170631144941,3.7185257985257985
bert-base-multilingual-cased,田,102,火,86,30,0.2,0.13333333333333333,0.021408182683158895,6.228148148148148
bert-base-multilingual-cased,田,102,木,75,30,0.16666666666666666,0.3,0.047573739295908656,6.306
bert-base-multilingual-cased,田,102,金,167,30,0.0,0.1,0.03758325404376784,2.660759493670886
bert-base-multilingual-cased,田,102,心,61,30,0.13333333333333333,0.09,0.03330161750713606,2.7025714285714284
bert-base-multilingual-cased,田,102,口,30,30,0.03333333333333333,0.1,0.05629559150015858,1.7763380281690142
bert-base-multilingual-cased,田,102,言,149,30,0.13333333333333333,0.16333333333333333,0.03853472882968601,4.238600823045267
bert-base-multilingual-cased,田,102,鸟,196,30,0.6,0.16333333333333333,0.010466222645099905,15.605757575757575
bert-base-multilingual-cased,田,102,鱼,195,30,0.0,0.0033333333333333335,0.008721852204249921,0.3821818181818182
bert-base-multilingual-cased,田,102,山,46,30,0.06666666666666667,0.04666666666666667,0.012686330478908976,3.6785
bert-base-multilingual-cased,田,102,石,112,30,0.1,0.10333333333333333,0.013320647002854425,7.757380952380952
bert-base-multilingual-cased,田,102,目,109,30,0.0,0.0033333333333333335,0.012210593085949888,0.272987012987013
bert-base-multilingual-cased,目,109,水,85,30,0.1,0.30666666666666664,0.06454170631144941,4.751449631449631
bert-base-multilingual-cased,目,109,火,86,30,0.43333333333333335,0.36333333333333334,0.021408182683158895,16.971703703703703
bert-base-multilingual-cased,目,109,木,75,30,0.1,0.08666666666666667,0.047573739295908656,1.8217333333333334
bert-base-multilingual-cased,目,109,金,167,30,0.0,0.02,0.03758325404376784,0.5321518987341772
bert-base-multilingual-cased,目,109,心,61,30,0.3,0.12333333333333334,0.03330161750713606,3.7035238095238094
bert-base-multilingual-cased,目,109,口,30,30,0.16666666666666666,0.24333333333333335,0.05629559150015858,4.322422535211268
bert-base-multilingual-cased,目,109,言,149,30,0.36666666666666664,0.09666666666666666,0.03853472882968601,2.508559670781893
bert-base-multilingual-cased,目,109,鸟,196,30,0.36666666666666664,0.2733333333333333,0.010466222645099905,26.115757575757574
bert-base-multilingual-cased,目,109,鱼,195,30,0.03333333333333333,0.01,0.008721852204249921,1.1465454545454545
bert-base-multilingual-cased,目,109,山,46,30,0.23333333333333334,0.13,0.012686330478908976,10.24725
bert-base-multilingual-cased,目,109,石,112,30,0.03333333333333333,0.08,0.013320647002854425,6.005714285714285
bert-base-multilingual-cased,目,109,田,102,30,0.0,0.0,0.005550269584522677,0.0
cl-tohoku/bert-base-japanese-char-v3,水,85,火,86,30,0.7333333333333333,0.43333333333333335,0.021408182683158895,20.241481481481483
cl-tohoku/bert-base-japanese-char-v3,水,85,木,75,30,0.9,0.7366666666666667,0.047573739295908656,15.484733333333335
cl-tohoku/bert-base-japanese-char-v3,水,85,金,167,30,0.03333333333333333,0.03666666666666667,0.03758325404376784,0.9756118143459915
cl-tohoku/bert-base-japanese-char-v3,水,85,心,61,30,0.6333333333333333,0.49333333333333335,0.03330161750713606,14.814095238095238
cl-tohoku/bert-base-japanese-char-v3,水,85,口,30,30,0.1,0.25,0.05629559150015858,4.440845070422535
cl-tohoku/bert-base-japanese-char-v3,水,85,言,149,30,0.0,0.023333333333333334,0.03853472882968601,0.6055144032921811
cl-tohoku/bert-base-japanese-char-v3,水,85,鸟,196,30,0.0,0.0033333333333333335,0.010466222645099905,0.3184848484848485
cl-tohoku/bert-base-japanese-char-v3,水,85,鱼,195,30,0.03333333333333333,0.01,0.008721852204249921,1.1465454545454545
cl-tohoku/bert-base-japanese-char-v3,水,85,山,46,30,0.4,0.3,0.012686330478908976,23.647499999999997
cl-tohoku/bert-base-japanese-char-v3,水,85,石,112,30,0.0,0.013333333333333334,0.013320647002854425,1.000952380952381
cl-tohoku/bert-base-japanese-char-v3,水,85,田,102,30,0.0,0.0033333333333333335,0.005550269584522677,0.6005714285714286
cl-tohoku/bert-base-japanese-char-v3,水,85,目,109,30,0.8333333333333334,0.19666666666666666,0.012210593085949888,16.106233766233768
cl-tohoku/bert-base-japanese-char-v3,火,86,水,85,30,0.7,0.6,0.06454170631144941,9.296314496314496
cl-tohoku/bert-base-japanese-char-v3,火,86,木,75,30,0.7,0.48,0.047573739295908656,10.0896
cl-tohoku/bert-base-japanese-char-v3,火,86,金,167,30,0.03333333333333333,0.08666666666666667,0.03758325404376784,2.305991561181435
cl-tohoku/bert-base-japanese-char-v3,火,86,心,61,30,0.6,0.26,0.03330161750713606,7.807428571428572
cl-tohoku/bert-base-japanese-char-v3,火,86,口,30,30,0.5666666666666667,0.23333333333333334,0.05629559150015858,4.144788732394367
cl-tohoku/bert-base-japanese-char-v3,火,86,言,149,30,0.06666666666666667,0.06,0.03853472882968601,1.557037037037037
cl-tohoku/bert-base-japanese-char-v3,火,86,鸟,196,30,0.0,0.0,0.010466222645099905,0.0
cl-tohoku/bert-base-japanese-char-v3,火,86,鱼,195,30,0.0,0.0,0.008721852204249921,0.0
cl-tohoku/bert-base-japanese-char-v3,火,86,山,46,30,0.6333333333333333,0.28,0.012686330478908976,22.071
cl-tohoku/bert-base-japanese-char-v3,火,86,石,112,30,0.03333333333333333,0.04,0.013320647002854425,3.0028571428571427
cl-tohoku/bert-base-japanese-char-v3,火,86,田,102,30,0.36666666666666664,0.06666666666666667,0.005550269584522677,12.01142857142857
cl-tohoku/bert-base-japanese-char-v3,火,86,目,109,30,0.8333333333333334,0.21666666666666667,0.012210593085949888,17.744155844155845
cl-tohoku/bert-base-japanese-char-v3,木,75,水,85,30,0.3333333333333333,0.3933333333333333,0.06454170631144941,6.094250614250614
cl-tohoku/bert-base-japanese-char-v3,木,75,火,86,30,0.6666666666666666,0.44333333333333336,0.021408182683158895,20.708592592592595
cl-tohoku/bert-base-japanese-char-v3,木,75,金,167,30,0.5333333333333333,0.12333333333333334,0.03758325404376784,3.281603375527426
cl-tohoku/bert-base-japanese-char-v3,木,75,心,61,30,0.7333333333333333,0.48333333333333334,0.03330161750713606,14.513809523809524
cl-tohoku/bert-base-japanese-char-v3,木,75,口,30,30,0.13333333333333333,0.31333333333333335,0.05629559150015858,5.565859154929577
cl-tohoku/bert-base-japanese-char-v3,木,75,言,149,30,0.0,0.03666666666666667,0.03853472882968601,0.951522633744856
cl-tohoku/bert-base-japanese-char-v3,木,75,鸟,196,30,0.0,0.0033333333333333335,0.010466222645099905,0.3184848484848485
cl-tohoku/bert-base-japanese-char-v3,木,75,鱼,195,30,0.03333333333333333,0.01,0.008721852204249921,1.1465454545454545
cl-tohoku/bert-base-japanese-char-v3,木,75,山,46,30,0.36666666666666664,0.4,0.012686330478908976,31.53
cl-tohoku/bert-base-japanese-char-v3,木,75,石,112,30,0.0,0.04,0.013320647002854425,3.0028571428571427
cl-tohoku/bert-base-japanese-char-v3,木,75,田,102,30,0.06666666666666667,0.08666666666666667,0.005550269584522677,15.614857142857144
cl-tohoku/bert-base-japanese-char-v3,木,75,目,109,30,0.8666666666666667,0.20666666666666667,0.012210593085949888,16.925194805194806
cl-tohoku/bert-base-japanese-char-v3,金,167,水,85,30,0.7666666666666667,0.6466666666666666,0.06454170631144941,10.019361179361178
cl-tohoku/bert-base-japanese-char-v3,金,167,火,86,30,0.8666666666666667,0.4766666666666667,0.021408182683158895,22.265629629629633
cl-tohoku/bert-base-japanese-char-v3,金,167,木,75,30,0.8666666666666667,0.63,0.047573739295908656,13.242600000000001
cl-tohoku/bert-base-japanese-char-v3,金,167,心,61,30,0.8,0.41,0.03330161750713606,12.311714285714285
cl-tohoku/bert-base-japanese-char-v3,金,167,口,30,30,0.06666666666666667,0.45666666666666667,0.05629559150015858,8.11194366197183
cl-tohoku/bert-base-japanese-char-v3,金,167,言,149,30,0.0,0.08333333333333333,0.03853472882968601,2.162551440329218
cl-tohoku/bert-base-japanese-char-v3,金,167,鸟,196,30,0.0,0.0,0.010466222645099905,0.0
cl-tohoku/bert-base-japanese-char-v3,金,167,鱼,195,30,0.0,0.0033333333333333335,0.008721852204249921,0.3821818181818182
cl-tohoku/bert-base-japanese-char-v3,金,167,山,46,30,0.6666666666666666,0.44,0.012686330478908976,34.683
cl-tohoku/bert-base-japanese-char-v3,金,167,石,112,30,0.0,0.15666666666666668,0.013320647002854425,11.761190476190476
cl-tohoku/bert-base-japanese-char-v3,金,167,田,102,30,0.03333333333333333,0.16666666666666666,0.005550269584522677,30.02857142857143
cl-tohoku/bert-base-japanese-char-v3,金,167,目,109,30,0.9333333333333333,0.29333333333333333,0.012210593085949888,24.022857142857145
cl-tohoku/bert-base-japanese-char-v3,心,61,水,85,30,0.23333333333333334,0.4066666666666667,0.06454170631144941,6.300835380835381
cl-tohoku/bert-base-japanese-char-v3,心,61,火,86,30,0.3333333333333333,0.44,0.021408182683158895,20.55288888888889
cl-tohoku/bert-base-japanese-char-v3,心,61,木,75,30,0.9333333333333333,0.6133333333333333,0.047573739295908656,12.892266666666666
cl-tohoku/bert-base-japanese-char-v3,心,61,金,167,30,0.0,0.12666666666666668,0.03758325404376784,3.3702953586497895
cl-tohoku/bert-base-japanese-char-v3,心,61,口,30,30,0.03333333333333333,0.2733333333333333,0.05629559150015858,4.855323943661971
cl-tohoku/bert-base-japanese-char-v3,心,61,言,149,30,0.0,0.02,0.03853472882968601,0.5190123456790123
cl-tohoku/bert-base-japanese-char-v3,心,61,鸟,196,30,0.0,0.006666666666666667,0.010466222645099905,0.636969696969697
cl-tohoku/bert-base-japanese-char-v3,心,61,鱼,195,30,0.0,0.0033333333333333335,0.008721852204249921,0.3821818181818182
cl-tohoku/bert-base-japanese-char-v3,心,61,山,46,30,0.4666666666666667,0.19333333333333333,0.012686330478908976,15.2395
cl-tohoku/bert-base-japanese-char-v3,心,61,石,112,30,0.0,0.023333333333333334,0.013320647002854425,1.7516666666666667
cl-tohoku/bert-base-japanese-char-v3,心,61,田,102,30,0.03333333333333333,0.02,0.005550269584522677,3.6034285714285716
cl-tohoku/bert-base-japanese-char-v3,心,61,目,109,30,0.4,0.13333333333333333,0.012210593085949888,10.91948051948052
cl-tohoku/bert-base-japanese-char-v3,口,30,水,85,30,0.6666666666666666,0.4166666666666667,0.06454170631144941,6.455773955773956
cl-tohoku/bert-base-japanese-char-v3,口,30,火,86,30,0.23333333333333334,0.62,0.021408182683158895,28.96088888888889
cl-tohoku/bert-base-japanese-char-v3,口,30,木,75,30,0.9,0.77,0.047573739295908656,16.1854
cl-tohoku/bert-base-japanese-char-v3,口,30,金,167,30,0.5333333333333333,0.15,0.03758325404376784,3.991139240506329
cl-tohoku/bert-base-japanese-char-v3,口,30,心,61,30,0.5,0.25666666666666665,0.03330161750713606,7.707333333333333
cl-tohoku/bert-base-japanese-char-v3,口,30,言,149,30,0.03333333333333333,0.08666666666666667,0.03853472882968601,2.249053497942387
cl-tohoku/bert-base-japanese-char-v3,口,30,鸟,196,30,0.0,0.0,0.010466222645099905,0.0
